STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,VILLAGE_NAME,Buffaloes,Cattle,Goats,Pigs,Sheep,Cattle + Buffalo,Sheep + Goat,all
35,West Bengal,4,Bankura,421,Taldangra,Harmasra,18,527,294,0,0,545,294,839
35,West Bengal,4,Bankura,421,Taldangra,Harulia,22,422,412,0,0,444,412,856
35,West Bengal,4,Bankura,421,Taldangra,Hatpara,2,142,99,0,0,144,99,243
35,West Bengal,4,Bankura,421,Taldangra,Jafla,34,611,491,0,0,645,491,1136
35,West Bengal,4,Bankura,421,Taldangra,Jambedia,0,338,77,0,0,338,77,415
35,West Bengal,4,Bankura,421,Taldangra,Jarkapaksara,4,509,65,0,0,513,65,578
35,West Bengal,4,Bankura,421,Taldangra,Jashodanandapur,7,106,38,3,0,113,38,151
35,West Bengal,4,Bankura,421,Taldangra,Jaypur,0,478,409,21,5,478,414,892
35,West Bengal,4,Bankura,421,Taldangra,Jemua,4,35,3,0,0,39,3,42
35,West Bengal,4,Bankura,421,Taldangra,Jiakanali,0,82,47,17,0,82,47,129
35,West Bengal,4,Bankura,421,Taldangra,Jugda,31,349,139,0,0,380,139,519
35,West Bengal,4,Bankura,421,Taldangra,Kadamara,49,221,228,19,46,270,274,544
35,West Bengal,4,Bankura,421,Taldangra,Kadma,4,362,53,0,0,366,53,419
35,West Bengal,4,Bankura,421,Taldangra,Kajla,4,376,218,0,0,380,218,598
35,West Bengal,4,Bankura,421,Taldangra,Kali,14,467,122,0,0,481,122,603
35,West Bengal,4,Bankura,421,Taldangra,Kamardiha,0,118,81,0,0,118,81,199
35,West Bengal,4,Bankura,421,Taldangra,Kanaipur,0,136,68,0,0,136,68,204
35,West Bengal,4,Bankura,421,Taldangra,Kaniari,49,1641,745,1,0,1690,745,2435
35,West Bengal,4,Bankura,421,Taldangra,Karanjabedia,26,272,49,30,17,298,66,364
35,West Bengal,4,Bankura,421,Taldangra,Keshatara,0,571,89,0,0,571,89,660
35,West Bengal,4,Bankura,421,Taldangra,Khalgram,9,333,335,0,1,342,336,678
35,West Bengal,4,Bankura,421,Taldangra,Khatbanda,6,482,166,0,0,488,166,654
35,West Bengal,4,Bankura,421,Taldangra,Khichka,22,716,274,4,22,738,296,1034
35,West Bengal,4,Bankura,421,Taldangra,Kiasol,0,120,95,0,1,120,96,216
35,West Bengal,4,Bankura,421,Taldangra,Kolsuli,14,170,71,2,30,184,101,285
35,West Bengal,4,Bankura,421,Taldangra,Kukutia,0,728,462,0,0,728,462,1190
35,West Bengal,4,Bankura,421,Taldangra,Kuldiha,0,200,133,0,14,200,147,347
35,West Bengal,4,Bankura,421,Taldangra,Kusmi,31,495,230,13,21,526,251,777
35,West Bengal,4,Bankura,421,Taldangra,Lalbandh,4,229,122,0,0,233,122,355
35,West Bengal,4,Bankura,421,Taldangra,Lodda,0,272,418,0,42,272,460,732
35,West Bengal,4,Bankura,421,Taldangra,Machla,12,140,21,0,0,152,21,173
35,West Bengal,4,Bankura,421,Taldangra,Mahada,23,260,89,0,45,283,134,417
35,West Bengal,4,Bankura,421,Taldangra,Mahishakanali,0,37,17,0,0,37,17,54
35,West Bengal,4,Bankura,421,Taldangra,Mahulbera,84,935,273,0,10,1019,283,1302
35,West Bengal,4,Bankura,421,Taldangra,Majuriprasadpur,35,1212,549,5,41,1247,590,1837
35,West Bengal,4,Bankura,421,Taldangra,Mamrasol,44,1374,946,0,0,1418,946,2364
35,West Bengal,4,Bankura,421,Taldangra,Manara,58,744,587,0,35,802,622,1424
35,West Bengal,4,Bankura,421,Taldangra,Mandi,2,364,204,0,0,366,204,570
35,West Bengal,4,Bankura,421,Taldangra,Manikmara,56,675,486,41,39,731,525,1256
35,West Bengal,4,Bankura,421,Taldangra,Manipur,0,174,124,0,34,174,158,332
35,West Bengal,4,Bankura,421,Taldangra,Marasol,2,156,20,0,0,158,20,178
35,West Bengal,4,Bankura,421,Taldangra,Methena,38,388,78,0,0,426,78,504
35,West Bengal,4,Bankura,421,Taldangra,Murakati,4,495,32,0,0,499,32,531
35,West Bengal,4,Bankura,421,Taldangra,Nabagram,4,104,34,0,0,108,34,142
35,West Bengal,4,Bankura,421,Taldangra,Nachankonda,30,1654,846,0,0,1684,846,2530
35,West Bengal,4,Bankura,421,Taldangra,Nachna,8,121,60,0,23,129,83,212
35,West Bengal,4,Bankura,421,Taldangra,Narattampur,78,1301,598,28,206,1379,804,2183
35,West Bengal,4,Bankura,421,Taldangra,Nityanandapur,2,97,66,0,0,99,66,165
35,West Bengal,4,Bankura,421,Taldangra,Nutangram,53,1801,1545,0,0,1854,1545,3399
35,West Bengal,4,Bankura,421,Taldangra,Paika,0,81,117,0,0,81,117,198
35,West Bengal,4,Bankura,421,Taldangra,Painada Modarpur,10,65,26,0,11,75,37,112
35,West Bengal,4,Bankura,421,Taldangra,Panchmura,0,374,273,0,0,374,273,647
35,West Bengal,4,Bankura,421,Taldangra,Parirdihi,34,1002,676,0,0,1036,676,1712
35,West Bengal,4,Bankura,421,Taldangra,Parulia,4,232,158,0,0,236,158,394
35,West Bengal,4,Bankura,421,Taldangra,Paryardang,42,905,616,0,66,947,682,1629
35,West Bengal,4,Bankura,421,Taldangra,Patharjora,0,181,74,0,0,181,74,255
35,West Bengal,4,Bankura,421,Taldangra,Patharkura,18,247,130,15,14,265,144,409
35,West Bengal,4,Bankura,421,Taldangra,Pedda,2,165,629,0,3,167,632,799
35,West Bengal,4,Bankura,421,Taldangra,Phulmati,21,902,545,0,0,923,545,1468
35,West Bengal,4,Bankura,421,Taldangra,Punesa,0,151,68,0,0,151,68,219
35,West Bengal,4,Bankura,421,Taldangra,Radhamohanpur,0,133,134,0,0,133,134,267
35,West Bengal,4,Bankura,421,Taldangra,Radhanagar,12,366,223,0,0,378,223,601
35,West Bengal,4,Bankura,421,Taldangra,Raghunathpur,8,488,336,0,66,496,402,898
35,West Bengal,4,Bankura,421,Taldangra,Rajpur,47,4258,606,0,0,4305,606,4911
35,West Bengal,4,Bankura,421,Taldangra,Resiagara,19,188,45,0,4,207,49,256
35,West Bengal,4,Bankura,421,Taldangra,Sabrakon,4,2722,651,0,0,2726,651,3377
35,West Bengal,4,Bankura,421,Taldangra,Saharghati,34,141,126,16,0,175,126,301
35,West Bengal,4,Bankura,421,Taldangra,Saldaha,0,297,44,0,0,297,44,341
35,West Bengal,4,Bankura,421,Taldangra,Saltara,0,404,130,0,0,404,130,534
35,West Bengal,4,Bankura,421,Taldangra,Satmauli,8,1252,545,0,0,1260,545,1805
35,West Bengal,4,Bankura,421,Taldangra,Shyampur,0,197,42,0,0,197,42,239
35,West Bengal,4,Bankura,421,Taldangra,Shyamsundarpur,2,515,309,0,4,517,313,830
35,West Bengal,4,Bankura,421,Taldangra,Sitarampur,138,780,264,0,24,918,288,1206
35,West Bengal,4,Bankura,421,Taldangra,Sonajhor,68,1592,747,5,11,1660,758,2418
35,West Bengal,4,Bankura,421,Taldangra,Surbhaga Band,2,164,116,0,0,166,116,282
35,West Bengal,4,Bankura,421,Taldangra,Sushunia,0,84,11,0,16,84,27,111
35,West Bengal,4,Bankura,421,Taldangra,Taldangra,6,369,185,0,0,375,185,560
35,West Bengal,4,Bankura,421,Taldangra,Taltala,42,161,99,93,47,203,146,349
35,West Bengal,4,Bankura,421,Taldangra,Tatar,0,12,0,0,0,12,0,12
35,West Bengal,4,Bankura,421,Taldangra,Telanbandi,0,108,73,7,13,108,86,194
35,West Bengal,4,Bankura,421,Taldangra,Tilabani,4,85,7,0,0,89,7,96
35,West Bengal,4,Bankura,421,Taldangra,Tilaghagri,43,769,563,0,21,812,584,1396
35,West Bengal,4,Bankura,421,Taldangra,Tirra,0,482,434,0,0,482,434,916
35,West Bengal,4,Bankura,421,Taldangra,Tulderya,22,713,272,0,38,735,310,1045
35,West Bengal,4,Bankura,421,Taldangra,Uparsol,12,787,395,0,5,799,400,1199
35,West Bengal,4,Bankura,437,Vishnupur,Abantika,20,275,854,79,0,295,854,1149
35,West Bengal,4,Bankura,437,Vishnupur,Agun Kumari,0,867,1000,0,0,867,1000,1867
35,West Bengal,4,Bankura,437,Vishnupur,Ajodhya,16,514,801,41,0,530,801,1331
35,West Bengal,4,Bankura,437,Vishnupur,Amdahara,12,780,453,0,0,792,453,1245
35,West Bengal,4,Bankura,437,Vishnupur,Amral,12,778,766,10,0,790,766,1556
35,West Bengal,4,Bankura,437,Vishnupur,Antare,4,354,282,47,13,358,295,653
35,West Bengal,4,Bankura,437,Vishnupur,Arjunpur,18,587,403,0,0,605,403,1008
35,West Bengal,4,Bankura,437,Vishnupur,Astasol,0,257,148,0,0,257,148,405
35,West Bengal,4,Bankura,437,Vishnupur,Balarampur,0,181,103,5,14,181,117,298
35,West Bengal,4,Bankura,437,Vishnupur,Baliguma,0,35,44,11,2,35,46,81
35,West Bengal,4,Bankura,437,Vishnupur,Banamalipur,28,432,339,0,0,460,339,799
35,West Bengal,4,Bankura,437,Vishnupur,Bangele,0,309,207,0,0,309,207,516
35,West Bengal,4,Bankura,437,Vishnupur,Bankati,237,1354,1057,13,0,1591,1057,2648
35,West Bengal,4,Bankura,437,Vishnupur,Bansh Kopa,2,247,115,6,0,249,115,364
35,West Bengal,4,Bankura,437,Vishnupur,Baramara,60,786,852,15,10,846,862,1708
35,West Bengal,4,Bankura,437,Vishnupur,Basantapur,77,584,833,23,0,661,833,1494
35,West Bengal,4,Bankura,437,Vishnupur,Basudebpur,0,639,836,3,0,639,836,1475
35,West Bengal,4,Bankura,437,Vishnupur,Beliara,10,562,394,0,0,572,394,966
35,West Bengal,4,Bankura,437,Vishnupur,Belshula,653,1371,882,0,0,2024,882,2906
35,West Bengal,4,Bankura,437,Vishnupur,Belthya,0,81,285,0,0,81,285,366
35,West Bengal,4,Bankura,437,Vishnupur,Benabendi,28,324,163,0,0,352,163,515
35,West Bengal,4,Bankura,437,Vishnupur,Benachapra,0,537,418,1,0,537,418,955
35,West Bengal,4,Bankura,437,Vishnupur,Benda,181,1929,724,0,0,2110,724,2834
35,West Bengal,4,Bankura,437,Vishnupur,Bendara,25,593,596,0,0,618,596,1214
35,West Bengal,4,Bankura,437,Vishnupur,Bhagaband,27,763,478,29,19,790,497,1287
35,West Bengal,4,Bankura,437,Vishnupur,Bhagarara,47,396,401,0,0,443,401,844
35,West Bengal,4,Bankura,437,Vishnupur,Bhandarya,0,138,119,0,0,138,119,257
35,West Bengal,4,Bankura,437,Vishnupur,Bhara,36,1778,984,155,0,1814,984,2798
35,West Bengal,4,Bankura,437,Vishnupur,Bhatra,2,372,271,0,0,374,271,645
35,West Bengal,4,Bankura,437,Vishnupur,Binodbati,10,227,197,0,0,237,197,434
35,West Bengal,4,Bankura,437,Vishnupur,Birra,38,957,740,13,0,995,740,1735
35,West Bengal,4,Bankura,437,Vishnupur,Chak Uparsol,60,3020,2772,0,0,3080,2772,5852
35,West Bengal,4,Bankura,437,Vishnupur,Chakchua Masina,52,790,716,51,0,842,716,1558
35,West Bengal,4,Bankura,437,Vishnupur,Chakdaha,30,747,703,0,0,777,703,1480
35,West Bengal,4,Bankura,437,Vishnupur,Chanchar,23,416,384,0,0,439,384,823
35,West Bengal,4,Bankura,437,Vishnupur,Chandabila,33,903,599,35,0,936,599,1535
35,West Bengal,4,Bankura,437,Vishnupur,Chaubetya,2,291,217,0,0,293,217,510
35,West Bengal,4,Bankura,437,Vishnupur,Chaugan,0,153,310,39,0,153,310,463
35,West Bengal,4,Bankura,437,Vishnupur,Chhota Bankadaha,8,865,419,0,0,873,419,1292
35,West Bengal,4,Bankura,437,Vishnupur,Chitrang,12,159,201,0,0,171,201,372
35,West Bengal,4,Bankura,437,Vishnupur,Chua Masina,211,3965,2261,167,35,4176,2296,6472
35,West Bengal,4,Bankura,437,Vishnupur,Chura Manipur,0,151,56,0,0,151,56,207
35,West Bengal,4,Bankura,437,Vishnupur,Damodarpur,98,788,577,11,0,886,577,1463
35,West Bengal,4,Bankura,437,Vishnupur,Dapanjuri,3,173,88,0,0,176,88,264
35,West Bengal,4,Bankura,437,Vishnupur,Darasol,0,4,0,0,0,4,0,4
35,West Bengal,4,Bankura,437,Vishnupur,Dejhat,6,386,497,0,0,392,497,889
35,West Bengal,4,Bankura,437,Vishnupur,Deuli,0,913,720,0,0,913,720,1633
35,West Bengal,4,Bankura,437,Vishnupur,Dhabani,25,285,145,6,0,310,145,455
35,West Bengal,4,Bankura,437,Vishnupur,Dhangara,8,343,351,6,0,351,351,702
35,West Bengal,4,Bankura,437,Vishnupur,Dhansol,0,269,206,0,0,269,206,475
35,West Bengal,4,Bankura,437,Vishnupur,Dharampur,88,628,400,43,0,716,400,1116
35,West Bengal,4,Bankura,437,Vishnupur,Dharapati,92,363,376,80,0,455,376,831
35,West Bengal,4,Bankura,437,Vishnupur,Dhenga Pathar,0,29,28,0,0,29,28,57
35,West Bengal,4,Bankura,437,Vishnupur,Dhengasol,41,1107,1121,5,0,1148,1121,2269
35,West Bengal,4,Bankura,437,Vishnupur,Dhirkona,0,269,385,0,0,269,385,654
35,West Bengal,4,Bankura,437,Vishnupur,Dihar,18,228,357,0,0,246,357,603
35,West Bengal,4,Bankura,437,Vishnupur,Domberya,0,11,0,0,0,11,0,11
35,West Bengal,4,Bankura,437,Vishnupur,Dumohani,0,352,293,0,0,352,293,645
35,West Bengal,4,Bankura,437,Vishnupur,Dundure,127,419,286,10,0,546,286,832
35,West Bengal,4,Bankura,437,Vishnupur,Dwadas Bari,0,130,92,0,0,130,92,222
35,West Bengal,4,Bankura,437,Vishnupur,Dwarika,10,799,775,122,0,809,775,1584
35,West Bengal,4,Bankura,437,Vishnupur,Ghugimura,12,1029,1612,13,1,1041,1613,2654
35,West Bengal,4,Bankura,437,Vishnupur,Gobardhanpur,4,279,277,2,0,283,277,560
35,West Bengal,4,Bankura,437,Vishnupur,Gopalpur,63,1191,973,0,0,1254,973,2227
35,West Bengal,4,Bankura,437,Vishnupur,Gosainpur,86,391,378,9,0,477,378,855
35,West Bengal,4,Bankura,437,Vishnupur,Gumut,19,599,710,0,0,618,710,1328
35,West Bengal,4,Bankura,437,Vishnupur,Harabati,26,623,764,4,6,649,770,1419
35,West Bengal,4,Bankura,437,Vishnupur,Harinagar,145,1153,715,12,0,1298,715,2013
35,West Bengal,4,Bankura,437,Vishnupur,Here Parbbat,8,290,274,48,0,298,274,572
35,West Bengal,4,Bankura,437,Vishnupur,Hetagara,138,558,383,0,0,696,383,1079
35,West Bengal,4,Bankura,437,Vishnupur,Hikimdanga,0,221,203,0,0,221,203,424
35,West Bengal,4,Bankura,437,Vishnupur,Hinjuri,8,294,322,0,0,302,322,624
35,West Bengal,4,Bankura,437,Vishnupur,Hulmara,14,823,702,5,0,837,702,1539
35,West Bengal,4,Bankura,437,Vishnupur,Indkuri,12,145,23,0,0,157,23,180
35,West Bengal,4,Bankura,437,Vishnupur,Jamuna Band (P),0,108,156,0,0,108,156,264
35,West Bengal,4,Bankura,437,Vishnupur,Janta,4,1391,544,0,0,1395,544,1939
35,West Bengal,4,Bankura,437,Vishnupur,Jharia,17,542,595,8,0,559,595,1154
35,West Bengal,4,Bankura,437,Vishnupur,Jiabandi,0,342,391,0,0,342,391,733
35,West Bengal,4,Bankura,437,Vishnupur,Joykrishnapur,111,2050,1346,26,0,2161,1346,3507
35,West Bengal,4,Bankura,437,Vishnupur,Joyrampur,804,1893,396,36,0,2697,396,3093
35,West Bengal,4,Bankura,437,Vishnupur,Kadamdiha,0,66,113,4,7,66,120,186
35,West Bengal,4,Bankura,437,Vishnupur,Kakila,20,882,642,0,0,902,642,1544
35,West Bengal,4,Bankura,437,Vishnupur,Kamar Pukur,28,259,349,0,0,287,349,636
35,West Bengal,4,Bankura,437,Vishnupur,Karoan,16,343,143,0,0,359,143,502
35,West Bengal,4,Bankura,437,Vishnupur,Katna,12,253,304,0,0,265,304,569
35,West Bengal,4,Bankura,437,Vishnupur,Khana Bari,168,865,424,5,0,1033,424,1457
35,West Bengal,4,Bankura,437,Vishnupur,Kharikasuli,0,385,211,2,0,385,211,596
35,West Bengal,4,Bankura,437,Vishnupur,Kharkata,108,866,1184,26,0,974,1184,2158
35,West Bengal,4,Bankura,437,Vishnupur,Khuliamuri,0,44,90,3,0,44,90,134
35,West Bengal,4,Bankura,437,Vishnupur,Kulaijuri,2,840,1174,0,15,842,1189,2031
35,West Bengal,4,Bankura,437,Vishnupur,Kuldangar,4,1359,813,108,0,1363,813,2176
35,West Bengal,4,Bankura,437,Vishnupur,Kulupukur,171,916,627,0,0,1087,627,1714
35,West Bengal,4,Bankura,437,Vishnupur,Kural Bari,15,88,77,0,0,103,77,180
35,West Bengal,4,Bankura,437,Vishnupur,Kushtara,0,15,58,0,0,15,58,73
35,West Bengal,4,Bankura,437,Vishnupur,Kusum Bani,0,60,96,0,0,60,96,156
35,West Bengal,4,Bankura,437,Vishnupur,Kusum Diha,10,71,108,0,0,81,108,189
35,West Bengal,4,Bankura,437,Vishnupur,Layek Band,350,2181,1949,34,2,2531,1951,4482
35,West Bengal,4,Bankura,437,Vishnupur,Loharara,10,273,404,0,0,283,404,687
35,West Bengal,4,Bankura,437,Vishnupur,Lohari,6,316,583,8,68,322,651,973
35,West Bengal,4,Bankura,437,Vishnupur,Madhuban,0,507,689,0,0,507,689,1196
35,West Bengal,4,Bankura,437,Vishnupur,Mahish Khoar,2,8,43,0,0,10,43,53
35,West Bengal,4,Bankura,437,Vishnupur,Majdiha,50,276,154,0,0,326,154,480
35,West Bengal,4,Bankura,437,Vishnupur,Majura,368,1936,940,7,4,2304,944,3248
35,West Bengal,4,Bankura,437,Vishnupur,Marar,123,2697,3067,1,0,2820,3067,5887
35,West Bengal,4,Bankura,437,Vishnupur,Mathura Bihari,35,259,160,57,0,294,160,454
35,West Bengal,4,Bankura,437,Vishnupur,Maula,8,163,77,0,0,171,77,248
35,West Bengal,4,Bankura,437,Vishnupur,Mayara Pukur,0,784,438,0,0,784,438,1222
35,West Bengal,4,Bankura,437,Vishnupur,Muchdang,10,178,128,0,0,188,128,316
35,West Bengal,4,Bankura,437,Vishnupur,Naer,30,841,857,37,0,871,857,1728
35,West Bengal,4,Bankura,437,Vishnupur,Nangal Bhanga,0,31,26,33,0,31,26,57
35,West Bengal,4,Bankura,437,Vishnupur,Narayanpur,6,116,83,0,0,122,83,205
35,West Bengal,4,Bankura,437,Vishnupur,Narikala,70,1301,674,23,30,1371,704,2075
35,West Bengal,4,Bankura,437,Vishnupur,Nityanandapur,0,252,405,53,0,252,405,657
35,West Bengal,4,Bankura,437,Vishnupur,Pacha Dahara,287,1345,518,0,0,1632,518,2150
35,West Bengal,4,Bankura,437,Vishnupur,Paikpara,12,369,296,93,0,381,296,677
35,West Bengal,4,Bankura,437,Vishnupur,Paschim Nischinatapur,2,99,120,7,0,101,120,221
35,West Bengal,4,Bankura,437,Vishnupur,Patlapur,11,358,403,0,0,369,403,772
35,West Bengal,4,Bankura,437,Vishnupur,Pedda,0,323,388,0,0,323,388,711
35,West Bengal,4,Bankura,437,Vishnupur,Penera,11,445,462,0,2,456,464,920
35,West Bengal,4,Bankura,437,Vishnupur,Phulbani,0,166,121,0,0,166,121,287
35,West Bengal,4,Bankura,437,Vishnupur,Pirragara,0,194,140,0,0,194,140,334
35,West Bengal,4,Bankura,437,Vishnupur,Prakash,44,927,1117,30,0,971,1117,2088
35,West Bengal,4,Bankura,437,Vishnupur,Pundurhati,6,68,55,0,0,74,55,129
35,West Bengal,4,Bankura,437,Vishnupur,Purbba Nischintapur,7,212,109,33,0,219,109,328
35,West Bengal,4,Bankura,437,Vishnupur,Radha Damodarpur,4,197,333,0,0,201,333,534
35,West Bengal,4,Bankura,437,Vishnupur,Radhanagar,81,2619,2213,72,0,2700,2213,4913
35,West Bengal,4,Bankura,437,Vishnupur,Ramchandrapur,22,528,292,0,0,550,292,842
35,West Bengal,4,Bankura,437,Vishnupur,Ramnagar,18,129,194,0,0,147,194,341
35,West Bengal,4,Bankura,437,Vishnupur,Rani Khamar,0,7,7,0,0,7,7,14
35,West Bengal,4,Bankura,437,Vishnupur,Rautara,29,731,881,1,0,760,881,1641
35,West Bengal,4,Bankura,437,Vishnupur,Saluka,33,307,140,0,0,340,140,480
35,West Bengal,4,Bankura,437,Vishnupur,Sanatanpur,0,27,18,28,0,27,18,45
35,West Bengal,4,Bankura,437,Vishnupur,Sancha,2,391,245,0,2,393,247,640
35,West Bengal,4,Bankura,437,Vishnupur,Sankarlaiker Danga,0,168,125,6,0,168,125,293
35,West Bengal,4,Bankura,437,Vishnupur,Shyamsundarpur,28,1061,958,0,0,1089,958,2047
35,West Bengal,4,Bankura,437,Vishnupur,Siromanipur,108,787,357,0,0,895,357,1252
35,West Bengal,4,Bankura,437,Vishnupur,Tala,0,99,50,0,0,99,50,149
35,West Bengal,4,Bankura,437,Vishnupur,Taldangra,18,171,153,0,0,189,153,342
35,West Bengal,4,Bankura,437,Vishnupur,Tarajuri Gangarampur,0,104,121,0,0,104,121,225
35,West Bengal,4,Bankura,437,Vishnupur,Tentul Ara,8,216,169,0,0,224,169,393
35,West Bengal,4,Bankura,437,Vishnupur,Thakurpur,2,243,118,0,0,245,118,363
35,West Bengal,4,Bankura,437,Vishnupur,Tribanka,16,785,709,0,0,801,709,1510
35,West Bengal,4,Bankura,437,Vishnupur,Uliara,44,958,963,0,0,1002,963,1965
35,West Bengal,4,Bankura,437,Vishnupur,Upar Amdahara,2,203,173,0,0,205,173,378
35,West Bengal,4,Bankura,437,Vishnupur,Uparsol,12,1019,454,0,0,1031,454,1485
35,West Bengal,5,Bardhaman,11,Ausgram - I,Alefnagar,37,1350,724,32,53,1387,777,2164
35,West Bengal,5,Bardhaman,11,Ausgram - I,Aligram,14,2047,1931,17,3,2061,1934,3995
35,West Bengal,5,Bardhaman,11,Ausgram - I,Alutia (P),0,82,34,0,0,82,34,116
35,West Bengal,5,Bardhaman,11,Ausgram - I,Asinda,54,562,687,0,17,616,704,1320
35,West Bengal,5,Bardhaman,11,Ausgram - I,Ausgram,27,1501,1573,7,105,1528,1678,3206
35,West Bengal,5,Bardhaman,11,Ausgram - I,Baburbandh,8,264,598,0,0,272,598,870
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bahamanpur,8,331,178,0,13,339,191,530
35,West Bengal,5,Bardhaman,11,Ausgram - I,Ban Nabagram,121,1349,1193,34,102,1470,1295,2765
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bara,0,416,508,11,84,416,592,1008
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bara Chatra,10,498,433,0,12,508,445,953
35,West Bengal,5,Bardhaman,11,Ausgram - I,Batagram,15,962,1656,0,25,977,1681,2658
35,West Bengal,5,Bardhaman,11,Ausgram - I,Belari,6,767,1155,8,0,773,1155,1928
35,West Bengal,5,Bardhaman,11,Ausgram - I,Belgram,21,2582,4232,73,325,2603,4557,7160
35,West Bengal,5,Bardhaman,11,Ausgram - I,Beluti,0,328,312,0,7,328,319,647
35,West Bengal,5,Bardhaman,11,Ausgram - I,Beranda,4,1007,1040,0,72,1011,1112,2123
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bhada,66,929,746,0,6,995,752,1747
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bhatgonna,11,592,334,24,58,603,392,995
35,West Bengal,5,Bardhaman,11,Ausgram - I,Bhota,0,1201,1587,0,9,1201,1596,2797
35,West Bengal,5,Bardhaman,11,Ausgram - I,Brajapur,26,463,621,0,55,489,676,1165
35,West Bengal,5,Bardhaman,11,Ausgram - I,Chonari,0,200,193,0,20,200,213,413
35,West Bengal,5,Bardhaman,11,Ausgram - I,Deasa,22,725,310,0,45,747,355,1102
35,West Bengal,5,Bardhaman,11,Ausgram - I,Digha,2,542,297,0,92,544,389,933
35,West Bengal,5,Bardhaman,11,Ausgram - I,Dignagar,32,3604,4498,215,446,3636,4944,8580
35,West Bengal,5,Bardhaman,11,Ausgram - I,Dwariapur (P),84,1284,1306,31,259,1368,1565,2933
35,West Bengal,5,Bardhaman,11,Ausgram - I,Gangarampur,0,540,763,0,37,540,800,1340
35,West Bengal,5,Bardhaman,11,Ausgram - I,Gobindapur Purbba,2,291,251,0,5,293,256,549
35,West Bengal,5,Bardhaman,11,Ausgram - I,Gonna,27,929,417,0,61,956,478,1434
35,West Bengal,5,Bardhaman,11,Ausgram - I,Jadabganj,97,1112,1038,27,139,1209,1177,2386
35,West Bengal,5,Bardhaman,11,Ausgram - I,Jaykrishnapur,8,1483,1533,0,68,1491,1601,3092
35,West Bengal,5,Bardhaman,11,Ausgram - I,Kalyanpur,12,1601,1219,0,110,1613,1329,2942
35,West Bengal,5,Bardhaman,11,Ausgram - I,Karanji,28,526,797,15,20,554,817,1371
35,West Bengal,5,Bardhaman,11,Ausgram - I,Karatia,138,1799,1439,0,453,1937,1892,3829
35,West Bengal,5,Bardhaman,11,Ausgram - I,Kayrapur,11,928,1048,38,49,939,1097,2036
35,West Bengal,5,Bardhaman,11,Ausgram - I,Kumarganj,0,130,73,0,7,130,80,210
35,West Bengal,5,Bardhaman,11,Ausgram - I,Kurumba,60,1448,1386,37,369,1508,1755,3263
35,West Bengal,5,Bardhaman,11,Ausgram - I,Lakshmiganj,153,1843,1094,67,210,1996,1304,3300
35,West Bengal,5,Bardhaman,11,Ausgram - I,Majhergram,110,1414,2334,70,39,1524,2373,3897
35,West Bengal,5,Bardhaman,11,Ausgram - I,Mallikpur,6,99,172,0,0,105,172,277
35,West Bengal,5,Bardhaman,11,Ausgram - I,Nabagram,12,202,204,0,0,214,204,418
35,West Bengal,5,Bardhaman,11,Ausgram - I,Naoda,16,936,603,12,101,952,704,1656
35,West Bengal,5,Bardhaman,11,Ausgram - I,Nripatigram,12,220,196,0,41,232,237,469
35,West Bengal,5,Bardhaman,11,Ausgram - I,Parasurampur,0,142,145,0,16,142,161,303
35,West Bengal,5,Bardhaman,11,Ausgram - I,Pichkuri,4,1323,694,0,3,1327,697,2024
35,West Bengal,5,Bardhaman,11,Ausgram - I,Purbba Tati,45,431,370,0,62,476,432,908
35,West Bengal,5,Bardhaman,11,Ausgram - I,Ramchandrapur,28,1177,936,55,18,1205,954,2159
35,West Bengal,5,Bardhaman,11,Ausgram - I,Sahapur,10,483,570,0,96,493,666,1159
35,West Bengal,5,Bardhaman,11,Ausgram - I,Shibada,39,1363,1266,60,138,1402,1404,2806
35,West Bengal,5,Bardhaman,11,Ausgram - I,Shibbati,0,342,229,0,14,342,243,585
35,West Bengal,5,Bardhaman,11,Ausgram - I,Shitalgram,0,189,208,0,0,189,208,397
35,West Bengal,5,Bardhaman,11,Ausgram - I,Silut,2,465,604,0,37,467,641,1108
35,West Bengal,5,Bardhaman,11,Ausgram - I,Soara,12,315,173,0,9,327,182,509
35,West Bengal,5,Bardhaman,11,Ausgram - I,Somaipur,80,1467,2221,4,78,1547,2299,3846
35,West Bengal,5,Bardhaman,11,Ausgram - I,Srikrishnapur,6,692,679,0,22,698,701,1399
35,West Bengal,5,Bardhaman,11,Ausgram - I,Sundalpur,16,263,321,0,1,279,322,601
35,West Bengal,5,Bardhaman,11,Ausgram - I,Takipur,6,749,851,44,9,755,860,1615
35,West Bengal,5,Bardhaman,11,Ausgram - I,Telata,28,852,701,0,27,880,728,1608
35,West Bengal,5,Bardhaman,11,Ausgram - I,Ukta,18,932,972,6,14,950,986,1936
35,West Bengal,5,Bardhaman,11,Ausgram - I,Warishpur,44,801,701,0,31,845,732,1577
35,West Bengal,5,Bardhaman,12,Ausgram - Ii,Abhirampur,32,517,604,0,101,549,705,1254
35,West Bengal,5,Bardhaman,12,Ausgram - Ii,Aduria,189,985,529,0,10,1174,539,1713
