159334,29,2903,89,4,10,2021,0,0,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159335,29,2901,53,1,10,2021,0,0,14,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159336,29,2903,53,1,10,2021,0,0,16,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159337,29,2902,53,1,10,2021,0,0,28,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159338,29,2901,53,4,10,2021,0,0,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159339,29,2901,7,9,10,2021,0,0,34,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159340,29,2903,7,9,10,2021,0,0,43,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159341,29,2902,7,9,10,2021,0,0,28,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159342,29,2901,7,13,10,2021,0,0,9,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159343,29,2903,7,13,10,2021,0,0,7,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159344,29,2901,73,9,10,2021,0,0,58,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159345,29,2903,73,9,10,2021,0,0,79,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159346,29,2901,73,13,10,2021,0,0,16,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159347,29,2903,73,13,10,2021,0,0,19,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159348,29,2903,104,1,10,2021,0,0,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159349,29,2903,104,4,10,2021,0,0,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159350,29,2901,20,1,10,2021,0,0,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159351,29,2903,20,1,10,2021,0,0,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159352,29,2903,20,4,10,2021,0,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159353,29,2901,16,9,10,2021,0,0,54,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159354,29,2903,16,9,10,2021,0,0,11,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159355,29,2901,27,9,10,2021,0,0,29,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159356,29,2903,27,9,10,2021,0,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
